Tree ID,Species,Planting Date,lon,lat
34826,Magnolia grandiflora (other),4/3/82,-122.42589652800,37.73864066790
34827,Pyrus kawakamii,4/3/82,-122.42618808700,37.73823177410
34828,Magnolia grandiflora (other),4/3/82,-122.42769713600,37.73730277800
34829,Magnolia grandiflora (other),4/3/82,-122.42810100100,37.73693042360
1747,Prunus blireiana,4/16/82,-122.44891668100,37.77969839220
1788,Prunus blireiana,4/16/82,-122.44817593100,37.77981809730
1789,Prunus blireiana,4/16/82,-122.44821622800,37.78037869690
2058,Prunus blireiana,4/16/82,-122.44897001500,37.78045217960
2061,Prunus blireiana,4/16/82,-122.44811785500,37.77972802210
2062,Prunus blireiana,4/16/82,-122.44894512600,37.78016180560
6533,Prunus blireiana,4/16/82,-122.44877090200,37.77956802010
6534,Prunus blireiana,4/16/82,-122.44812259700,37.77971972500
6946,Prunus blireiana,4/16/82,-122.44847460100,37.78052566230
6947,Prunus blireiana,4/16/82,-122.44865356600,37.78050314330
6948,Prunus blireiana,4/16/82,-122.44882186500,37.78048062430
9672,Prunus blireiana,4/16/82,-122.44817356000,37.78017365690
11796,Prunus blireiana,4/16/82,-122.44882542000,37.77958579790
13666,Prunus blireiana,4/16/82,-122.44820200500,37.78030758480
13667,Prunus blireiana,4/16/82,-122.44822570900,37.78042254970
17245,Prunus blireiana,4/16/82,-122.44905179400,37.78037869690
17638,Prunus blireiana,4/16/82,-122.44901742300,37.78017484220
17639,Prunus blireiana,4/16/82,-122.44897594100,37.77997928460
19327,Prunus blireiana,4/16/82,-122.44890838500,37.77966283570
22294,Prunus blireiana,4/16/82,-122.44887401400,37.77982876420
29418,Prunus blireiana,4/16/82,-122.44895934800,37.77990343130
35364,Prunus blireiana,4/16/82,-122.44893208900,37.78010017510
35365,Prunus blireiana,4/16/82,-122.44891668100,37.78002906300
2388,Metrosideros excelsus,4/17/82,-122.45821695200,37.71961819630
2497,Metrosideros excelsus,4/17/82,-122.45822050700,37.71837492050
2498,Metrosideros excelsus,4/17/82,-122.45822050700,37.71844721790
3877,Metrosideros excelsus,4/17/82,-122.45822050700,37.71851003370
3878,Metrosideros excelsus,4/17/82,-122.45822050700,37.71858233110
6732,Metrosideros excelsus,4/17/82,-122.45821695200,37.71954589890
6752,Metrosideros excelsus,4/17/82,-122.45815176500,37.71840218070
7597,Metrosideros excelsus,4/17/82,-122.45798346700,37.72000694270
11931,Metrosideros excelsus,4/17/82,-122.45815176500,37.71840218070
12248,Metrosideros excelsus,4/17/82,-122.45821695200,37.71970827150
14108,Geijera parviflora,4/17/82,-122.45822524800,37.72079865630
14115,Metrosideros excelsus,4/17/82,-122.45821932100,37.71905996640
15281,Geijera parviflora,4/17/82,-122.45822643300,37.72092547240
16044,Metrosideros excelsus,4/17/82,-122.45821932100,37.71899596620
16841,Metrosideros excelsus,4/17/82,-122.45821932100,37.71878974090
16842,Metrosideros excelsus,4/17/82,-122.45815058000,37.71885255670
16938,Metrosideros excelsus,4/17/82,-122.45821813700,37.71920337590
16939,Metrosideros excelsus,4/17/82,-122.45814939400,37.71919507970
16940,Metrosideros excelsus,4/17/82,-122.45814939400,37.71926619180
17406,Metrosideros excelsus,4/17/82,-122.45814939400,37.71892366880
18114,Geijera parviflora,4/17/82,-122.45823947000,37.72206326590
18115,Metrosideros excelsus,4/17/82,-122.45824184000,37.72233349150
18116,Geijera parviflora,4/17/82,-122.45824658200,37.72294624010
18117,Metrosideros excelsus,4/17/82,-122.45840776900,37.72180252100
18118,Metrosideros excelsus,4/17/82,-122.45857725200,37.72185704060
18119,Metrosideros excelsus,4/17/82,-122.45868036500,37.72185704060
18120,Geijera parviflora,4/17/82,-122.45806761600,37.71821254880
19592,Metrosideros excelsus,4/17/82,-122.45815058000,37.71878025930
20749,Geijera parviflora,4/17/82,-122.45816243200,37.72134977440
20750,Metrosideros excelsus,4/17/82,-122.45823354400,37.72141140490
20751,Geijera parviflora,4/17/82,-122.45816361700,37.72142088650
20752,Metrosideros excelsus,4/17/82,-122.45816598800,37.72159274060
20860,Metrosideros excelsus,4/17/82,-122.45821813700,37.71913226380
21040,Geijera parviflora,4/17/82,-122.45822880400,37.72105110410
21041,Metrosideros excelsus,4/17/82,-122.45816124700,37.72121466200
22774,Metrosideros excelsus,4/17/82,-122.45814821000,37.71933848920
22775,Metrosideros excelsus,4/17/82,-122.45814821000,37.71940130500
22941,Metrosideros excelsus,4/17/82,-122.45821932100,37.71871744350
23043,Metrosideros excelsus,4/17/82,-122.45798346700,37.72000694270
23151,Metrosideros excelsus,4/17/82,-122.45821695200,37.71970827150
23152,Geijera parviflora,4/17/82,-122.45821813700,37.72022264870
23153,Geijera parviflora,4/17/82,-122.45815058000,37.72032220540
23455,Metrosideros excelsus,4/17/82,-122.45798346700,37.72000694270
24105,Metrosideros excelsus,4/17/82,-122.45815058000,37.71864514700
24106,Metrosideros excelsus,4/17/82,-122.45815058000,37.71871744350
24765,Geijera parviflora,4/17/82,-122.45816598800,37.72159274060
26453,Geijera parviflora,4/17/82,-122.45816598800,37.72159274060
26573,Geijera parviflora,4/17/82,-122.45822169200,37.72052843070
26574,Metrosideros excelsus,4/17/82,-122.45822287700,37.72060072810
26575,Geijera parviflora,4/17/82,-122.45822524800,37.72073584050
26851,Geijera parviflora,4/17/82,-122.45816598800,37.72159274060
27462,Metrosideros excelsus,4/17/82,-122.45821813700,37.71941078660
28933,Geijera parviflora,4/17/82,-122.45822880400,37.72105110410
30423,Metrosideros excelsus,4/17/82,-122.45814821000,37.71960871480
31761,Geijera parviflora,4/17/82,-122.45815887600,37.72100725140
31907,Geijera parviflora,4/17/82,-122.45816598800,37.72159274060
31922,Metrosideros excelsus,4/17/82,-122.45815176500,37.71840218070
32349,Metrosideros excelsus,4/17/82,-122.45814939400,37.71905996640
32784,Geijera parviflora,4/17/82,-122.45815295000,37.72052961610
32788,Geijera parviflora,4/17/82,-122.45823117300,37.72127629260
32792,Metrosideros excelsus,4/17/82,-122.45827987800,37.71818452590
32995,Geijera parviflora,4/17/82,-122.45816598800,37.72159274060
33832,Metrosideros excelsus,4/17/82,-122.45821932100,37.71871744350
33931,Geijera parviflora,4/17/82,-122.45815887600,37.72100725140
33932,Geijera parviflora,4/17/82,-122.45822643300,37.72092547240
33958,Metrosideros excelsus,4/17/82,-122.45798346700,37.72000694270
34830,Metrosideros excelsus,4/17/82,-122.45814939400,37.71905996640
35019,Metrosideros excelsus,4/17/82,-122.45798346700,37.72000694270
35057,Metrosideros excelsus,4/17/82,-122.45815176500,37.71840218070
405,Magnolia grandiflora 'Samuel Sommer',4/22/82,-122.42259834500,37.78069769630
2331,Maytenus boaria,4/22/82,-122.42259834500,37.78069769630
2436,Maytenus boaria,4/22/82,-122.42259834500,37.78069769630
3478,Maytenus boaria,4/22/82,-122.42259834500,37.78069769630
4760,Platanus acerfolia (other),4/22/82,-122.42259834500,37.78069769630
7089,Photinia fraseri,4/22/82,-122.42259834500,37.78069769630
9935,Photinia fraseri,4/22/82,-122.42259834500,37.78069769630
19125,Photinia fraseri,4/22/82,-122.42259834500,37.78069769630
22302,Platanus acerfolia (other),4/22/82,-122.42259834500,37.78069769630
28505,Maytenus boaria,4/22/82,-122.42259834500,37.78069769630
193,Maytenus boaria,4/24/82,-122.42548289300,37.77754132690
810,Pittosporum undulatum,4/24/82,-122.42141765400,37.77424528370
1343,Ficus microcarpa 'nitida',4/24/82,-122.42619045700,37.77583226690
1344,Acacia baileyana,4/24/82,-122.42529444500,37.77608590000
3024,Acacia baileyana,4/24/82,-122.42718365500,37.77584530440
3470,Ficus microcarpa 'nitida',4/24/82,-122.41625610500,37.66552207950
3531,Ficus microcarpa 'nitida',4/24/82,-122.42615727200,37.77567226500
4761,Ficus microcarpa 'nitida',4/24/82,-122.42619045700,37.77583226690
5376,Acacia baileyana,4/24/82,-122.42605800600,37.77506748800
5377,Acacia baileyana,4/24/82,-122.42610870400,37.77595105480
5548,Ficus microcarpa 'nitida',4/24/82,-122.41625610500,37.66552207950
5780,Acacia baileyana,4/24/82,-122.42605800600,37.77506748800
6321,Acacia baileyana,4/24/82,-122.42562985700,37.77604204730
6322,Acacia baileyana,4/24/82,-122.42592141600,37.77600412110
11197,Acacia baileyana,4/24/82,-122.42605800600,37.77506748800
11198,Acacia baileyana,4/24/82,-122.42610870400,37.77595105480
11458,Ficus microcarpa 'nitida',4/24/82,-122.42615727200,37.77567226500
11459,Acacia baileyana,4/24/82,-122.42718365500,37.77584530440
11521,Acacia baileyana,4/24/82,-122.42610870400,37.77595105480
12353,Ligustrum lucidum,4/24/82,-122.42554689300,37.77610841910
12354,Ficus microcarpa 'nitida',4/24/82,-122.42273247700,37.77595155030
13193,Ficus microcarpa 'nitida',4/24/82,-122.41625610500,37.66552207950
14052,Acacia baileyana,4/24/82,-122.42543904000,37.77606693690
14501,Ficus microcarpa 'nitida',4/24/82,-122.42271307800,37.77534633450
14535,Acacia baileyana,4/24/82,-122.42540822500,37.77749510350
14856,Ficus microcarpa 'nitida',4/24/82,-122.42548289300,37.77754132690
20303,Ficus microcarpa 'nitida',4/24/82,-122.42615727200,37.77567226500
26069,Acacia baileyana,4/24/82,-122.42718365500,37.77584530440
26070,Acacia baileyana,4/24/82,-122.42548289300,37.77754132690
30483,Acacia baileyana,4/24/82,-122.42605800600,37.77506748800
30962,Acacia baileyana,4/24/82,-122.42610870400,37.77595105480
32845,Ficus microcarpa 'nitida',4/24/82,-122.42273247700,37.77595155030
32851,Acacia baileyana,4/24/82,-122.42540822500,37.77749510350
32852,Acacia baileyana,4/24/82,-122.42456572600,37.77387122960
34866,Acacia baileyana,4/24/82,-122.42548289300,37.77754132690
1942,Eucalyptus ficifolia,5/8/82,-122.43046192100,37.78868221290
2263,Eucalyptus ficifolia,5/8/82,-122.43048417600,37.78930505730
2264,Pittosporum undulatum,5/8/82,-122.43209512700,37.78877228900
4396,Eucalyptus ficifolia,5/8/82,-122.43046192100,37.78901643970
7922,Eucalyptus ficifolia,5/8/82,-122.40056688700,37.79320029450
10754,Eucalyptus ficifolia,5/8/82,-122.40056688700,37.79320029450
11049,Eucalyptus ficifolia,5/8/82,-122.43048417600,37.78930505730
11914,Eucalyptus ficifolia,5/8/82,-122.43102289200,37.79115306790
20191,Eucalyptus ficifolia,5/8/82,-122.43102289200,37.79115306790
20192,Eucalyptus ficifolia,5/8/82,-122.40056688700,37.79320029450
20193,Alnus rhombifolia,5/8/82,-122.43046192100,37.78901643970
20194,Rhamnus alaternus,5/8/82,-122.43046192100,37.78901643970
23436,Eucalyptus ficifolia,5/8/82,-122.43046192100,37.78901643970
24280,Eucalyptus ficifolia,5/8/82,-122.43046192100,37.78901643970
26410,Eucalyptus ficifolia,5/8/82,-122.43046192100,37.78901643970
27353,Pittosporum undulatum,5/8/82,-122.43209512700,37.78877228900
4661,Tristania conferta,5/29/82,-122.41577846900,37.78310821400
5920,Tristania conferta,5/29/82,-122.41646602600,37.78594734670
7599,Tristania conferta,5/29/82,-122.41616958500,37.78632484880
9966,Tristania conferta,5/29/82,-122.41646602600,37.78594734670
11163,Tristania conferta,5/29/82,-122.41646602600,37.78594734670
23107,Tristania conferta,5/29/82,-122.41609491700,37.78466556820
24045,Tristania conferta,5/29/82,-122.41616958500,37.78632484880
24052,Tristania conferta,5/29/82,-122.41609491700,37.78466556820
24107,Tristania conferta,5/29/82,-122.41610225200,37.78486610440
24384,Tristania conferta,5/29/82,-122.41616958500,37.78632484880
24621,Tristania conferta,5/29/82,-122.41577846900,37.78310821400
24903,Tristania conferta,5/29/82,-122.41577846900,37.78310821400
25396,Tristania conferta,5/29/82,-122.41629047500,37.78557461730
25736,Tristania conferta,5/29/82,-122.41577846900,37.78310821400
25922,Tristania conferta,5/29/82,-122.41609491700,37.78466556820
26634,Tristania conferta,5/29/82,-122.41616958500,37.78632484880
28584,Tristania conferta,5/29/82,-122.41577846900,37.78310821400
29061,Tristania conferta,5/29/82,-122.41577846900,37.78310821400
29579,Tristania conferta,5/29/82,-122.41577846900,37.78310821400
29870,Tristania conferta,5/29/82,-122.41614943600,37.78459801200
30068,Tristania conferta,5/29/82,-122.41629047500,37.78557461730
30073,Tristania conferta,5/29/82,-122.41609491700,37.78466556820
30359,Tristania conferta,5/29/82,-122.41610225200,37.78486610440
32007,Tristania conferta,5/29/82,-122.41577846900,37.78310821400
32392,Tristania conferta,5/29/82,-122.41625017800,37.78506024010
32393,Tristania conferta,5/29/82,-122.41614943600,37.78459801200
32508,Tristania conferta,5/29/82,-122.41629047500,37.78557461730
32518,Tristania conferta,5/29/82,-122.41629047500,37.78557461730
33003,Tristania conferta,5/29/82,-122.41609491700,37.78466556820
33960,Tristania conferta,5/29/82,-122.41616958500,37.78632484880
34034,Tristania conferta,5/29/82,-122.41629047500,37.78557461730
34077,Tristania conferta,5/29/82,-122.41629047500,37.78557461730
34078,Tristania conferta,5/29/82,-122.41609491700,37.78466556820
35077,Tristania conferta,5/29/82,-122.41609491700,37.78466556820
35100,Tristania conferta,5/29/82,-122.41629047500,37.78557461730
11977,Maytenus boaria,6/5/82,-122.49030981600,37.78226672190
21035,Maytenus boaria,6/5/82,-122.49036315100,37.78305843560
21036,Maytenus boaria,6/5/82,-122.49035722500,37.78298613820
21037,Maytenus boaria,6/5/82,-122.49035366900,37.78292332330
23221,Eucalyptus ficifolia,6/5/82,-122.42987050500,37.74191774800
24867,Eucalyptus ficifolia,6/5/82,-122.42987050500,37.74191774800
25570,Maytenus boaria,6/5/82,-122.49026663400,37.78118291660
25571,Maytenus boaria,6/5/82,-122.49022092600,37.78103055700
27603,Eucalyptus ficifolia,6/5/82,-122.42987050500,37.74191774800
28523,Eucalyptus ficifolia,6/5/82,-122.42987050500,37.74191774800
28609,Eucalyptus ficifolia,6/5/82,-122.42987050500,37.74191774800
29109,Eucalyptus ficifolia,6/5/82,-122.42987050500,37.74191774800
31393,Maytenus boaria,6/5/82,-122.49020564000,37.78035851880
31394,Maytenus boaria,6/5/82,-122.49031218700,37.78334169870
31395,Maytenus boaria,6/5/82,-122.49029322400,37.78306317680
31396,Maytenus boaria,6/5/82,-122.49025648300,37.78251442850
31397,Maytenus boaria,6/5/82,-122.49025174200,37.78244213110
31398,Maytenus boaria,6/5/82,-122.49022922300,37.78210079340
31399,Maytenus boaria,6/5/82,-122.49021974100,37.78196568110
33063,Eucalyptus ficifolia,6/5/82,-122.42987050500,37.74191774800
34575,Eucalyptus ficifolia,6/5/82,-122.42987050500,37.74191774800
2223,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
2224,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
2225,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
5938,Ginkgo biloba,6/23/82,-122.42016598100,37.78008200700
12508,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
12513,Ginkgo biloba,6/23/82,-122.42016598100,37.78008200700
12514,Ginkgo biloba,6/23/82,-122.42016598100,37.78008200700
12520,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
12521,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
12568,Ginkgo biloba,6/23/82,-122.42016598100,37.78008200700
13003,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
13011,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
13055,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
13441,Ginkgo biloba,6/23/82,-122.42016598100,37.78008200700
13457,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
13458,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
13829,Eucalyptus ficifolia,6/23/82,-122.42016598100,37.78008200700
14275,Eucalyptus ficifolia,6/23/82,-122.42016598100,37.78008200700
14276,Eucalyptus ficifolia,6/23/82,-122.42016598100,37.78008200700
14288,Eucalyptus ficifolia,6/23/82,-122.42016598100,37.78008200700
14667,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
14689,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
15080,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
15151,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
15152,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
15432,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
15433,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
15491,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
15501,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
15545,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
15551,Ginkgo biloba,6/23/82,-122.42016598100,37.78008200700
15863,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
15864,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
15890,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
15897,Eucalyptus ficifolia,6/23/82,-122.42016598100,37.78008200700
15898,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
16635,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
16681,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
17062,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
17066,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
17071,Eucalyptus ficifolia,6/23/82,-122.42016598100,37.78008200700
17073,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
17089,Eucalyptus ficifolia,6/23/82,-122.42016598100,37.78008200700
17415,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
17437,Eucalyptus ficifolia,6/23/82,-122.42016598100,37.78008200700
17438,Eucalyptus ficifolia,6/23/82,-122.42016598100,37.78008200700
17439,Eucalyptus ficifolia,6/23/82,-122.42016598100,37.78008200700
17474,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
17833,Eucalyptus ficifolia,6/23/82,-122.42016598100,37.78008200700
17872,Ginkgo biloba,6/23/82,-122.42016598100,37.78008200700
18159,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
18178,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
18179,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
18180,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
18182,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
18185,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
18191,Ginkgo biloba,6/23/82,-122.42016598100,37.78008200700
18226,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
18227,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
18228,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
18495,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
18496,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
18554,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
18555,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
18565,Tristania conferta,6/23/82,-122.42016598100,37.78008200700
